"serie" , "linear.f0" , "linear.f0.se" , "linear.f0.p" , "linear.C0" , "linear.AIC" , "linear.AICc" , "linear.RSE" , "linear.r" , "linear.diagnostics" , "robust.linear.f0" , "robust.linear.f0.se" , "robust.linear.f0.p" , "robust.linear.C0" , "robust.linear.weights" , "robust.linear.diagnostics" , "HMR.f0" , "HMR.f0.se" , "HMR.f0.p" , "HMR.kappa" , "HMR.phi" , "HMR.AIC" , "HMR.AICc" , "HMR.RSE" , "HMR.diagnostics" , "kappa.max" , "flux" , "flux.se" , "flux.p" , "method"
"ID212" , 0.111926982106871 , 0.0698234080243444 , 0.169837385022728 , 1.42317524642562 , -35.0507906838 , -27.0507906838 , 0.0152541794763994 , 0.582635510028248 , "" , 0.0905437314522479 , 0.0470844159527756 , 0.0970631350179994 , 1.42256881042626 , "1|1|1|0.8|0.24|1|1" , "" , 0.245284290740286 , 0.469024129501348 , 0.628627860285792 , 22.2718133886778 , 1.45430260898809 , -33.3676581427779 , -13.3676581427779 , 0.0166730211861064 , "" , 0.719128830146355 , 0.0905437314522479 , 0.0470844159527756 , 0.0970631350179994 , "robust linear"
"ID213" , -0.300940900006911 , 0.0627571272071643 , 0.0049038198709662 , 1.64646098206706 , -36.0923815528803 , -28.0923815528803 , 0.0141604686113444 , -0.906309913877855 , "" , -0.301234970320502 , 0.0472366556766625 , 0.00109480374711641 , 1.64951254261422 , "1|1|1|0.3|0.98|1|1" , "" , -0.615132104604831 , 0.3629861818888 , 0.16539007217897 , 19.7511252914249 , 1.55675860780162 , -35.9503849153631 , -15.9503849153631 , 0.0138642201494745 , "" , -1.93353982472717 , -0.301234970320502 , 0.0472366556766625 , 0.00109480374711641 , "robust linear"
"ID214" , -0.191955888433861 , 0.0260761445714097 , 3.55725828504781e-06 , 1.22140609011216 , -101.340296349157 , -99.3402963491567 , 0.00903583358166053 , -0.891453960763728 , "" , -0.195889376372511 , 0.0250326867169985 , 1.67671203619909e-06 , 1.22240858840948 , "1|1|1|1|0.64|1|1|1|1|1|1|1|1|1|1|1" , "" , -0.304794452428378 , 0.138850670263241 , 0.0469156621690216 , 11.0682100796381 , 1.13833999181169 , -100.362623643615 , -96.7262600072511 , 0.00908209088064899 , "" , -1.2333131019055 , -0.195889376372511 , 0.0250326867169985 , 1.67671203619909e-06 , "robust linear"
"ID221" , -0.0534967137130921 , 0.0478489153101264 , 0.326164234776751 , 1.50952643222593 , -36.9006269988943 , -24.9006269988943 , 0.00830200498363268 , -0.487950036971527 , "" , -0.0534967137130921 , 0.0478489153101264 , 0.326164234776751 , 1.50952643222593 , "1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "elemento (3, 3) es cero, por lo tanto la inversa no puede ser calculada" , -0.343715415398559 , -0.0534967137130921 , 0.0478489153101264 , 0.326164234776751 , "robust linear"
"ID222" , 3.46340784411097 , 0.218422790742963 , 1.81528288926886e-05 , 1.58039020169861 , -18.9248994152017 , -10.9248994152017 , 0.0482648187922358 , 0.990202630425601 , "" , 3.46340784411097 , 0.218422790742963 , 1.81528288926886e-05 , 1.58039020169861 , "1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , 22.2523325865884 , 3.46340784411097 , 0.218422790742963 , 1.81528288926886e-05 , "robust linear"
"ID223" , 0.0568287688218675 , 0.0227322408804715 , 0.0544954752243676 , 1.29159866809903 , -50.2575828872479 , -42.2575828872479 , 0.00514823576677743 , 0.745345305323638 , "" , 0.0575303089643331 , 0.0341829794427066 , 0.150765872431504 , 1.29163768815513 , "1|1|1|1|0.86|0.99|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , 0.365123809042809 , 0.0575303089643331 , 0.0341829794427066 , 0.150765872431504 , "robust linear"
"ID224" , -0.0299197632799538 , 0.0430033128487129 , 0.498832366811781 , 1.01162841127148 , -81.7911143112198 , -79.6092961294016 , 0.0139293300216346 , -0.189472272026692 , "" , -0.0284558741305997 , 0.0451359310823887 , 0.531371221134148 , 1.01209314061733 , "1|1|0.75|1|1|1|0.74|1|0.5|1|1|1|0.74|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , -0.192233936453542 , -0.0284558741305997 , 0.0451359310823887 , 0.531371221134148 , "robust linear"
"ID231" , -0.263034002677544 , 0.0353007256896626 , 0.000686759258233461 , 1.31588321486418 , -44.5890166661875 , -36.5890166661875 , 0.00771797229652553 , -0.957801605799535 , "" , -0.263044196390028 , 0.0402399128122527 , 0.00118993049177632 , 1.3156083928096 , "1|1|1|0.84|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , -1.68998869685957 , -0.263044196390028 , 0.0402399128122527 , 0.00118993049177632 , "robust linear"
"ID232" , -0.071179390339929 , 0.0701403322054915 , 0.356756928055705 , 1.30024549643318 , -34.8703116590152 , -26.8703116590152 , 0.0154520995674476 , -0.413269432179857 , "" , -0.0632792431359208 , 0.0707628455277112 , 0.40405193979845 , 1.30057018941188 , "1|1|1|1|0.66|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , -0.45732629203572 , -0.0632792431359208 , 0.0707628455277112 , 0.40405193979845 , "robust linear"
"ID233" , -0.501665714112282 , 0.0377859811374351 , 4.33353818039133e-05 , 1.50939948878773 , -43.2054046502508 , -35.2054046502508 , 0.00851969978191426 , -0.986111636289686 , "" , -0.501656047185868 , 0.0397890753400186 , 5.07603471264556e-05 , 1.50884134586357 , "1|1|1|0.74|1|1|1" , "" , -0.537098748598211 , 0.158280290161178 , 0.0274453142560514 , 1.70787689724161 , 0.511577997018635 , -41.3060886965669 , -21.3060886965669 , 0.00945705630133514 , "" , -3.22319311504025 , -0.501656047185868 , 0.0397890753400186 , 5.07603471264556e-05 , "robust linear"
"ID234" , -0.159202264222795 , 0.0391898103504545 , 0.00116479262399498 , 1.12863843112702 , -88.1185452874795 , -86.1185452874795 , 0.0136587166720511 , -0.7355423908168 , "" , -0.161431477290782 , 0.039779965784183 , 0.00105183891339395 , 1.12947696509072 , "1|1|1|1|0.73|0.54|1|1|1|1|1|1|1|1|1|1" , "" , -0.443114626289592 , 0.30072919078678 , 0.164422873995525 , 26.2016163848539 , 1.08472610904743 , -88.3718856721885 , -84.7355220358249 , 0.0132105400672326 , "" , -1.02287166036402 , -0.161431477290782 , 0.039779965784183 , 0.00105183891339395 , "robust linear"
"ID241" , 0.139300685996012 , 0.0748706286137781 , 0.121884309578774 , 1.43568529460233 , -34.0630025621012 , -26.0630025621012 , 0.0163693359243944 , 0.639608410474289 , "" , 0.139300685996012 , 0.0748706286137781 , 0.121884309578774 , 1.43568529460233 , "1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 0.89500438118886 , 0.139300685996012 , 0.0748706286137781 , 0.121884309578774 , "robust linear"
"ID242" , 6.72186178580023 , 0.235862147843907 , 9.96403263829345e-07 , 1.99796867342141 , -17.8812362910731 , -9.88123629107311 , 0.0520003407720476 , 0.996936077274318 , "" , 6.72193693817742 , 0.274948888654814 , 2.04249192242087e-06 , 1.99933910711857 , "1|1|1|0.88|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , 43.1878400671294 , 6.72193693817742 , 0.274948888654814 , 2.04249192242087e-06 , "robust linear"
"ID243" , -0.215992069359421 , 0.0417352298366331 , 0.00353919428506528 , 1.24229660449424 , -41.7930210985513 , -33.7930210985513 , 0.00942405669357625 , -0.91797956569345 , "" , -0.211791591618607 , 0.0166562437429701 , 3.21118399420013e-05 , 1.24011543113288 , "1|1|1|0.16|0.38|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "step factor 5.82077e-11 reduced below 'minFactor' of 1e-10" , -1.38774512843579 , -0.211791591618607 , 0.0166562437429701 , 3.21118399420013e-05 , "robust linear"
"ID244" , -0.131393766562462 , 0.0386060113414578 , 0.00428336417358765 , 1.01978321071395 , -88.0239933460947 , -86.0239933460947 , 0.0136991344228506 , -0.672883505008657 , "" , -0.136584442092822 , 0.0413947586904116 , 0.00491155821370341 , 1.02091275954366 , "1|1|1|1|1|0.89|1|1|0.63|1|1|1|1|0.74|1|1" , "" , -0.533903159096522 , 0.405014108826823 , 0.210180764565118 , 38.8087757898249 , 0.988086261760621 , -88.0762491220925 , -84.4398854857288 , 0.013333153036624 , "" , -0.844202567226959 , -0.136584442092822 , 0.0413947586904116 , 0.00491155821370341 , "robust linear"
"ID251" , -0.0810616902065274 , 0.0482704858218975 , 0.153925920018371 , 1.27163069088889 , -40.2188766525199 , -32.2188766525199 , 0.010545555924218 , -0.600519628953382 , "" , -0.0622211213973512 , 0.0260019180909452 , 0.0432631913168098 , 1.26808494904191 , "1|0.18|1|0.21|0.33|1|1" , "" , -0.114188713254993 , 0.2444761655056 , 0.664753656116842 , 9.16555361507125 , 1.23311201982997 , -38.2722492541711 , -18.2722492541711 , 0.0117454270632704 , "" , -0.520819889454766 , -0.0622211213973512 , 0.0260019180909452 , 0.0432631913168098 , "robust linear"
"ID252" , -0.216722589657382 , 0.0249927563543817 , 0.000337194407492383 , 1.36429736420118 , -49.2853171119332 , -41.2853171119332 , 0.00551847548453941 , -0.968323692637019 , "" , -0.216722589657382 , 0.0249927563543817 , 0.000337194407492384 , 1.36429736420118 , "1|1|1|1|1|1|1" , "" , -0.261371474508078 , 0.111527772210907 , 0.0790703308981633 , 4.86283167111465 , 1.1950381036158 , -47.6365426663085 , -27.6365426663085 , 0.00601698244017998 , "" , -1.39243870810159 , -0.216722589657382 , 0.0249927563543817 , 0.000337194407492384 , "robust linear"
"ID253" , -0.181172582463204 , 0.0950785990439804 , 0.115048028241387 , 1.38899362508864 , -30.2866842682182 , -22.2866842682182 , 0.0214376097603554 , -0.648605434057775 , "" , -0.161743538081386 , 0.13365360666565 , 0.290539242629456 , 1.38543050865245 , "0.77|0.98|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , -1.16403055660838 , -0.161743538081386 , 0.13365360666565 , 0.290539242629456 , "robust linear"
"ID254" , -0.158321150912515 , 0.0267217979485554 , 3.70550041841689e-05 , 1.08434429263673 , -100.035965417479 , -98.0359654174788 , 0.00941174636816752 , -0.845509380625898 , "" , -0.152866527558543 , 0.0232731902664174 , 1.66494457310686e-05 , 1.08279844572042 , "1|0.4|1|0.62|1|1|1|1|0.97|1|1|1|0.38|0.53|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , -1.01721052332521 , -0.152866527558543 , 0.0232731902664174 , 1.66494457310686e-05 , "robust linear"
"ID261" , -0.0891611891754023 , 0.070881743689052 , 0.263979934628922 , 1.32980329500706 , -34.7762535808879 , -26.7762535808879 , 0.015556262996666 , -0.490290336721264 , "" , -0.0891611891754023 , 0.070881743689052 , 0.263979934628922 , 1.32980329500706 , "1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , -0.572859023438537 , -0.0891611891754023 , 0.070881743689052 , 0.263979934628922 , "robust linear"
"ID262" , 3.14406007152475 , 0.626378576351584 , 0.00403709897575729 , 1.3047648849692 , -4.23912612751382 , 3.76087387248618 , 0.137783927055703 , 0.913459144079947 , "" , 3.14406007152475 , 0.626378576351584 , 0.00403709897575729 , 1.3047648849692 , "1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 20.2005289393634 , 3.14406007152475 , 0.626378576351584 , 0.00403709897575729 , "robust linear"
"ID263" , -0.347767128526021 , 0.0623817799484378 , 0.00255850516959159 , 1.33365922099606 , -36.1660342320809 , -28.1660342320809 , 0.0140861673392803 , -0.928123760710853 , "" , -0.347767128526021 , 0.0623817799484378 , 0.00255850516959159 , 1.33365922099606 , "1|1|1|1|1|1|1" , "" , -1.09850737589398 , 0.156976122010386 , 0.00219456485305895 , 34.5633403459309 , 1.25180460663001 , -52.1052311779816 , -32.1052311779816 , 0.00437275760646158 , "" , -2.23439749372927 , -0.347767128526021 , 0.0623817799484378 , 0.00255850516959159 , "robust linear"
"ID264" , -0.065717124623863 , 0.0378296021489354 , 0.104293100692058 , 1.05378904435893 , -88.7173098761259 , -86.7173098761259 , 0.0134055192764978 , -0.421109264724 , "" , -0.066164592187904 , 0.042326628798532 , 0.138148423454256 , 1.0536656913128 , "1|1|1|1|1|1|0.96|1|0.84|1|1|1|1|1|1|1" , "" , -0.170892108866734 , 0.296902179107473 , 0.574725075791949 , 24.1189846920556 , 1.03495897852346 , -86.9603356445984 , -83.3239720082348 , 0.0138063128335823 , "" , -0.422231333872796 , -0.066164592187904 , 0.042326628798532 , 0.138148423454256 , "robust linear"
