"serie" , "linear.f0" , "linear.f0.se" , "linear.f0.p" , "linear.C0" , "linear.AIC" , "linear.AICc" , "linear.RSE" , "linear.r" , "linear.diagnostics" , "robust.linear.f0" , "robust.linear.f0.se" , "robust.linear.f0.p" , "robust.linear.C0" , "robust.linear.weights" , "robust.linear.diagnostics" , "HMR.f0" , "HMR.f0.se" , "HMR.f0.p" , "HMR.kappa" , "HMR.phi" , "HMR.AIC" , "HMR.AICc" , "HMR.RSE" , "HMR.diagnostics" , "kappa.max" , "flux" , "flux.se" , "flux.p" , "method"
"ID361" , -0.00825576788090174 , 0.0163600193480239 , 0.618068589616723 , 1.3637234929234 , -156.639360504263 , -155.639360504263 , 0.0137576693171198 , -0.0984850991968452 , "" , -0.00867913123262047 , 0.0164728876445397 , 0.596887612009318 , 1.3621429160579 , "0.92|1|0.9|1|1|1|1|1|1|0.44|0.64|1|1|1|1|0.62|1|1|1|0.82|1|1|0.48|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , -0.0218328466346543 , -0.00867913123262047 , 0.0164728876445397 , 0.596887612009318 , "robust linear"
"ID362" , 0.333557234564663 , 0.0268123860142994 , 1.08301813730374e-12 , 1.91340246522376 , -132.703051229459 , -131.743051229459 , 0.0229453272478803 , 0.922743567892786 , "" , 0.328060588466867 , 0.026494637652828 , 1.49215961383201e-12 , 1.91538539060679 , "0.71|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1" , "" , 1.00810315766935 , 0.147833181074843 , 3.08009478720942e-07 , 15.2741340595807 , 2.07908094096989 , -158.841349029911 , -157.174682363244 , 0.0143944311844861 , "" , 0.882111034514 , 0.328060588466867 , 0.026494637652828 , 1.49215961383201e-12 , "robust linear"
"ID363" , 0.062014056492297 , 0.0197835627974254 , 0.00449727042170341 , 2.05263341037537 , -138.638808807054 , -137.547899716144 , 0.0156008054702739 , 0.538965678255651 , "" , 0.0598609865761422 , 0.0217056326883663 , 0.0111120912899587 , 2.05253506704304 , "0.95|1|1|1|1|1|1|1|1|1|1|1|1|0.67|1|1|0.96|1|1|1|1|1|1|1|1|0.78" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , 0.163999691381975 , 0.0598609865761422 , 0.0217056326883663 , 0.0111120912899587 , "robust linear"
"ID364" , -0.0158629621794977 , 0.017940750610006 , 0.385745508939069 , 1.45061989916983 , -138.132685767099 , -136.989828624241 , 0.0141236943153003 , -0.181309873492614 , "" , -0.0178885106443595 , 0.0176069248824317 , 0.317608588766864 , 1.45110508431313 , "1|0.67|1|1|1|0.84|1|1|0.49|1|1|1|1|1|1|1|0.65|0.8|1|1|1|1|1|1|1" , "" , -0.291400885121063 , 0.60217630368171 , 0.633229750282966 , 59.299965210111 , 1.44459750014228 , -137.21673875318 , -135.21673875318 , 0.0141313913050761 , "" , -0.0419505036275883 , -0.0178885106443595 , 0.0176069248824317 , 0.317608588766864 , "robust linear"
"ID411" , 0.0642194373800094 , 0.0133289961727799 , 5.43285680257482e-05 , 1.35414481622451 , -168.858354452867 , -167.858354452867 , 0.0110607202565173 , 0.686795626773337 , "" , 0.0602709555455715 , 0.0119503764497516 , 3.71828517688329e-05 , 1.35586778943648 , "0.77|0.79|0.84|1|1|1|0.39|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "step factor 5.82077e-11 reduced below 'minFactor' of 1e-10" , 0.169831946283885 , 0.0602709555455715 , 0.0119503764497516 , 3.71828517688329e-05 , "robust linear"
"ID412" , -0.0194079688262522 , 0.0237610850758212 , 0.421760459113301 , 1.68974802020899 , -131.78600712791 , -130.74252886704 , 0.019603429820214 , -0.161222235395823 , "" , -0.00489662899427694 , 0.0204738954689052 , 0.815678204301765 , 1.68773496813746 , "1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.54|1|1|1|1|1|1|0.49" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , -0.051325474866359 , -0.00489662899427694 , 0.0204738954689052 , 0.815678204301765 , "robust linear"
"ID413" , 0.0396124912652119 , 0.0187958875318616 , 0.0444998713283581 , 1.61303270772734 , -152.856603712161 , -151.896603712161 , 0.0162101772000396 , 0.375852165309117 , "" , 0.0482561792280888 , 0.0177941441804746 , 0.0119776143216459 , 1.61038837064925 , "1|1|1|1|1|1|1|1|1|0.68|1|1|0.54|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.77|0.63" , "" , 0.366839940884059 , 0.303199934806726 , 0.237205239943911 , 32.5510167715869 , 1.63055221637558 , -157.185970929983 , -155.519304263316 , 0.0148111816175011 , "" , 0.104757480961964 , 0.0482561792280888 , 0.0177941441804746 , 0.0119776143216459 , "robust linear"
"ID414" , 0.0427965629271053 , 0.0170764980029703 , 0.0185316939153106 , 1.32171570076867 , -158.662388989305 , -157.702388989305 , 0.0146661119223162 , 0.434422900465885 , "" , 0.0389653675416344 , 0.0140409455654653 , 0.0113278116932809 , 1.32105375287334 , "0.46|0.38|1|1|1|1|1|1|1|1|1|1|1|0.61|1|0.28|1|1|0.63|1|1|1|1|0.58|1|0.94|1|0.68|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , 0.113177939152011 , 0.0389653675416344 , 0.0140409455654653 , 0.0113278116932809 , "robust linear"
"ID421" , -0.0451224363814182 , 0.0149262390999021 , 0.00556504473864795 , 1.41204161214966 , -161.540316147446 , -160.540316147446 , 0.0126048211544527 , -0.509975507082487 , "" , -0.0436550678449686 , 0.0151116867647645 , 0.00787347919589623 , 1.41181513360528 , "1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.82|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , -0.119328843483648 , -0.0436550678449686 , 0.0151116867647645 , 0.00787347919589623 , "robust linear"
"ID422" , 8.51574641539447 , 0.0764794452504048 , 4.36399208834092e-34 , 5.81514745100662 , -68.3160259745692 , -67.2251168836601 , 0.0603212082367648 , 0.999033514596738 , "" , 8.55827272046266 , 0.0731678321690829 , 2.6787902405689e-34 , 5.80581443429251 , "1|1|1|1|1|1|1|0.89|1|1|1|1|1|1|1|1|0.79|0.57|0.58|0.64|1|1|1|0.99|0.61|0.31" , "" , 9.05112479829236 , 0.291928658954324 , 2.88444779326484e-20 , 0.755466495338113 , 43.8327554535723 , -70.4193633367506 , -68.5146014319888 , 0.0569431400668421 , "" , 22.5203746216042 , 9.05112479829236 , 0.291928658954324 , 2.88444779326484e-20 , "HMR"
"ID423" , 0.0843314456438914 , 0.0153674895369414 , 9.32341665522082e-06 , 1.58434116675733 , -161.382744149373 , -160.382744149373 , 0.0126403383651903 , 0.732570994796516 , "" , 0.0835213148522772 , 0.0180315758239598 , 8.69032982428591e-05 , 1.58417874194331 , "1|1|1|1|1|1|0.9|1|1|1|0.96|1|1|1|1|1|1|0.78|1|1|1|1|1|1|1|0.88|1|1" , "" , 0.127728593049879 , 0.0817431463702201 , 0.130727293056227 , 5.32337466201076 , 1.65726153289811 , -159.829190115379 , -158.090059680596 , 0.0127883073472176 , "" , 0.223019293393779 , 0.0835213148522772 , 0.0180315758239598 , 8.69032982428591e-05 , "robust linear"
"ID424" , 0.00285989170889265 , 0.0146641832470146 , 0.846833034562573 , 1.62828863182644 , -167.833784952757 , -166.873784952757 , 0.0125210597222865 , 0.0375062934047199 , "" , 0.00308391866854077 , 0.016772823815343 , 0.857148973658058 , 1.62799958021908 , "0.97|1|0.75|1|1|1|1|0.94|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.9|1|1|1|1|1|0.8" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "singular gradient" , 0.00756314590874284 , 0.00308391866854077 , 0.016772823815343 , 0.857148973658058 , "robust linear"
"ID431" , 0.0622458636361337 , 0.0200638424907575 , 0.00458366137528646 , 1.17868884484138 , -146.691761337584 , -145.691761337584 , 0.0164320243744931 , 0.519780552593329 , "" , 0.0617283247814031 , 0.0204013145076353 , 0.00598415334302518 , 1.1784154506289 , "0.83|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.79|1|0.64|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "step factor 5.82077e-11 reduced below 'minFactor' of 1e-10" , 0.164612718527749 , 0.0617283247814031 , 0.0204013145076353 , 0.00598415334302518 , "robust linear"
"ID432" , 0.0422783602157104 , 0.0217292661137052 , 0.0630181369242299 , 1.42117434462601 , -137.322659657883 , -136.279181397013 , 0.0176930859566393 , 0.362647494550561 , "" , 0.0421231896090125 , 0.0233056406842103 , 0.0856539728891412 , 1.42115946651891 , "0.83|0.82|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.94|1|1|1|1|1|1|1|1|1" , "" , NA , NA , NA , NA , NA , NA , NA , NA , "Missing value or an infinity produced when evaluating the model" , 0.11180752267631 , 0.0421231896090125 , 0.0233056406842103 , 0.0856539728891412 , "robust linear"
